x,y,z
449.19,471.11,778.4
490.0,900.96,654.15
918.54,251.65,484.39
551.98,304.84,909.81
861.55,51.76,68.15
232.68,958.35,227.08
440.75,203.53,254.64
319.67,304.21,18.29
40.98,963.54,103.41
376.0,990.89,371.06
946.4,988.35,452.78
232.23,326.56,556.42
950.99,545.08,920.45
879.74,33.65,571.64
217.04,753.48,797.06
384.95,409.83,362.93
12.2,533.7,766.24
921.37,1.4,96.77
759.1,131.94,539.53
774.99,286.51,570.61
207.29,356.29,501.02
533.52,338.42,309.4
755.96,676.41,481.87
123.18,225.77,234.28
293.27,472.86,714.74
65.48,713.31,550.94
969.21,400.13,53.86
958.18,206.47,950.44
463.79,173.34,769.27
622.91,169.69,439.79
570.39,20.25,122.57
95.93,33.24,663.6
442.27,198.49,509.39
373.23,401.61,186.02
526.27,575.21,879.72
243.73,676.36,283.84
823.23,602.05,259.8
750.84,165.38,167.08
866.22,479.24,474.31
864.25,871.58,570.85
891.56,951.71,423.08
167.34,221.65,30.8
847.04,590.55,353.7
248.03,752.34,843.26
77.0,54.82,479.75
393.16,902.55,19.71
685.52,177.36,916.72
150.3,177.72,405.41
716.8,448.15,633.9
942.73,408.25,975.88
273.74,436.72,613.83
636.99,400.95,806.19
392.73,0.26,596.3
14.62,649.75,859.21
351.18,192.0,397.91
439.16,325.1,822.45
40.44,863.58,409.81
99.58,833.14,928.6
20.36,955.5,217.29
835.85,999.66,345.75
167.48,760.29,470.91
414.71,406.51,335.32
187.14,617.18,330.63
700.85,266.78,907.37
917.02,225.31,912.08
906.47,716.29,46.51
110.67,70.51,479.55
667.93,222.85,260.93
561.42,537.54,457.26
943.27,812.93,172.84
398.05,427.74,799.2
174.06,445.0,211.7
431.54,709.22,731.81
227.6,781.71,788.82
361.69,812.58,167.72
369.1,220.47,932.56
351.22,102.38,838.05
501.3,483.26,468.74
122.09,459.24,430.47
100.14,276.82,849.71
366.17,153.23,642.89
10.23,162.11,998.59
655.42,35.16,661.88
859.6,355.19,662.94
93.13,556.96,517.71
971.4,876.03,215.31
726.73,583.11,430.59
78.48,743.53,961.71
116.79,987.6,716.28
59.51,264.22,334.51
967.59,812.92,138.59
881.1,36.07,664.79
685.76,550.65,691.88
506.15,416.16,344.7
903.89,838.08,627.44
833.45,560.43,37.49
847.1,803.06,185.13
50.45,543.19,477.51
434.71,308.98,27.48
200.63,636.17,970.57
480.39,573.49,528.08
958.29,517.21,321.12
655.29,761.69,93.29
803.18,403.77,53.56
309.37,462.52,725.94
325.75,255.94,122.21
374.82,274.88,854.38
930.01,958.99,979.32
282.31,555.01,303.26
272.09,50.1,288.4
59.13,723.6,26.82
716.77,593.72,738.08
400.45,439.6,764.11
339.28,944.54,893.63
374.54,94.57,856.91
709.29,721.55,237.69
952.49,527.79,789.03
536.51,29.61,563.22
572.86,513.45,21.66
390.57,378.71,605.21
42.09,733.78,861.13
85.75,821.35,396.43
71.09,72.79,413.12
549.96,786.25,279.32
699.0,99.06,197.48
256.74,363.22,925.6
943.65,989.56,547.18
665.8,661.53,339.07
446.54,689.21,587.76
527.74,9.98,556.32
10.34,416.24,445.07
30.19,153.27,877.81
206.3,103.63,611.06
502.62,544.38,825.12
102.53,810.63,462.52
40.01,58.18,289.03
145.47,862.66,923.04
578.28,639.15,598.96
115.02,264.73,338.44
423.79,660.17,103.86
273.47,514.85,894.21
223.07,79.83,458.76
388.72,93.29,602.3
154.66,308.17,270.31
479.52,166.48,621.24
659.69,721.2,182.01
386.2,261.45,329.65
320.95,355.76,786.09
77.88,326.09,174.66
287.96,572.45,963.05
598.06,138.23,933.83
22.47,600.1,404.42
287.96,127.88,760.13
954.28,433.74,465.36
750.97,732.49,62.77
685.41,16.18,613.16
453.62,187.15,400.41
776.84,195.1,788.11
59.58,911.48,690.64
716.6,266.1,276.25
473.45,971.47,330.82
726.86,692.4,421.1
523.2,489.5,253.81
607.53,379.11,284.14
977.01,1.19,71.6
403.45,296.3,367.4
93.79,90.05,377.63
969.25,185.99,475.41
932.2,565.86,191.7
880.0,798.54,160.96
552.1,198.4,74.37
614.42,73.23,546.9
204.56,37.91,127.38
464.15,918.81,421.2
301.92,228.43,41.55
654.1,337.43,127.84
484.52,359.88,935.61
590.92,99.4,536.17
986.77,7.09,847.36
341.7,205.39,398.99
594.93,827.32,626.04
678.69,819.67,358.23
489.36,514.75,68.36
991.16,395.93,932.84
432.25,820.0,199.27
460.51,546.97,769.96
528.12,857.91,131.59
34.08,395.96,751.29
74.94,140.33,328.3
946.97,108.46,701.51
404.33,12.69,927.21
370.89,567.5,246.51
655.03,996.79,466.97
441.84,800.63,294.64
801.84,745.34,281.07
38.29,627.33,203.95
831.51,787.16,219.06
911.33,146.96,854.15
292.43,543.4,278.26
243.66,788.17,720.44
173.9,765.06,962.4
405.2,280.05,543.35
844.23,136.88,105.79
537.53,946.02,218.28
518.62,383.55,467.67
783.92,362.21,621.76
284.18,249.9,857.9
350.08,186.5,640.32
216.55,432.33,950.95
676.98,539.97,365.78
673.46,129.23,645.74
871.32,780.2,692.24
146.57,407.73,493.81
97.92,522.37,275.29
53.85,852.45,89.91
172.04,154.48,613.74
538.7,509.94,439.4
240.38,816.7,624.52
932.83,952.13,366.68
897.91,268.88,759.0
453.77,368.47,12.42
266.04,967.03,371.02
803.5,698.39,209.88
189.41,421.82,750.52
539.67,753.08,414.14
686.36,162.93,384.84
659.25,518.89,479.87
742.79,737.27,314.9
889.09,365.29,663.84
312.21,481.2,810.14
718.32,457.12,442.49
942.33,294.67,479.97
569.85,346.72,85.4
754.93,266.92,947.35
521.28,14.75,4.93
347.57,353.0,234.55
499.57,196.28,660.02
490.77,376.2,300.5
147.67,150.8,711.42
591.54,50.4,927.36
759.59,474.26,529.42
702.41,106.44,257.67
91.87,864.98,792.78
642.36,474.97,708.37
583.87,845.3,1.68
637.28,950.98,977.8
371.24,361.05,117.91
492.34,764.9,170.4
704.49,403.52,610.6
301.96,967.51,376.45
364.07,530.53,763.43
125.57,849.63,738.94
958.26,475.92,278.23
964.82,609.45,932.79
92.88,314.18,928.2
668.86,640.53,939.21
620.62,684.1,795.54
76.2,735.07,781.1
13.5,444.71,731.09
645.1,386.13,114.71
736.27,834.49,723.1
828.69,224.66,500.3
899.36,286.49,785.78
594.26,244.86,681.47
583.18,613.37,572.48
248.55,199.32,609.8
78.75,234.08,849.38
996.16,82.75,399.24
140.49,763.17,350.52
540.15,462.4,198.37
650.71,269.9,942.13
240.92,399.49,622.92
645.7,480.51,107.2
238.08,666.65,551.62
84.58,288.87,24.62
391.65,904.57,308.24
701.98,712.1,337.59
716.28,50.94,654.76
559.63,730.45,348.3
901.63,834.37,476.58
757.55,104.0,875.07
313.56,683.65,997.94
797.23,834.34,962.02
174.48,796.09,392.8
734.99,389.59,263.47
587.69,693.95,234.04
513.82,124.26,829.06
929.3,180.32,961.53
12.82,103.02,983.65
721.13,104.36,114.59
934.87,741.32,917.18
134.93,638.67,547.46
258.36,902.14,80.29
560.44,2.44,39.81
330.55,332.5,633.77
577.25,815.34,835.65
84.95,407.27,940.37
164.84,700.69,702.91
321.5,316.54,816.95
456.14,360.55,387.92
221.52,261.44,432.91
214.73,293.44,304.65
558.26,557.18,862.52
956.71,300.87,630.16
780.65,728.1,233.14
737.18,508.54,531.27
349.39,509.85,408.07
488.2,339.62,737.52
479.56,930.31,502.26
658.37,466.51,505.08
94.04,577.82,459.21
124.53,810.17,968.07
518.58,753.67,321.25
500.6,811.58,374.43
770.94,846.21,787.22
863.65,850.97,704.53
50.38,794.22,705.42
423.14,661.7,270.21
639.17,257.88,900.1
683.4,967.78,535.09
643.12,872.48,479.96
864.25,550.35,102.29
957.94,982.62,184.43
925.09,316.27,693.48
112.74,445.98,112.94
399.1,477.1,828.29
943.32,688.14,338.36
385.46,327.98,770.99
21.32,485.88,542.98
408.36,407.62,677.15
813.15,353.24,73.96
609.03,473.52,74.38
546.41,611.19,204.75
627.76,677.64,991.47
974.43,998.57,535.86
169.34,578.19,347.67
580.89,714.5,754.5
93.53,216.14,187.83
690.73,658.66,613.94
650.09,46.46,74.13
466.12,493.62,853.27
897.53,900.99,257.33
773.36,725.32,408.76
625.68,959.41,122.52
587.74,57.79,430.79
320.33,741.05,190.33
925.82,229.35,542.25
92.57,659.63,122.07
628.22,936.61,801.84
500.46,602.12,178.36
558.38,559.56,309.78
653.31,821.23,36.54
274.4,839.05,100.91
560.82,899.61,378.08
513.89,606.68,503.32
221.43,437.95,475.43
546.3,187.77,191.13
369.35,482.07,821.44
820.01,176.45,333.3
69.7,732.44,87.25
400.59,339.77,938.18
100.17,364.64,590.88
419.78,445.71,295.69
982.55,545.77,292.62
804.25,787.11,609.71
37.62,425.76,797.16
488.72,591.34,295.11
333.35,363.95,224.26
381.05,222.49,53.43
723.67,207.51,953.93
412.11,550.48,328.26
125.72,492.53,773.62
216.57,415.56,370.29
903.05,981.1,932.52
631.0,479.09,761.7
601.06,725.2,432.83
81.06,210.76,692.56
832.15,660.86,623.75
732.76,415.19,60.43
71.15,633.68,843.35
944.28,939.99,952.49
189.71,47.25,297.25
850.7,552.17,313.38
470.85,105.87,49.1
394.43,737.12,854.62
688.04,466.82,539.2
382.99,174.63,223.33
630.96,112.08,112.78
132.68,588.0,30.17
786.84,101.99,767.65
258.66,606.98,411.68
597.87,139.79,342.03
513.37,955.14,700.46
826.14,464.5,203.14
379.48,569.61,954.77
975.21,901.39,968.5
743.73,654.96,625.45
408.72,51.05,25.14
200.13,323.7,446.4
80.46,660.8,165.6
561.58,211.47,515.52
325.48,198.42,644.3
193.31,281.24,228.82
864.62,552.59,740.25
669.07,960.68,277.92
563.39,215.48,840.39
158.82,23.63,585.5
381.88,360.46,146.62
997.85,721.69,532.22
937.28,703.28,158.11
870.03,957.93,458.05
46.04,223.13,371.19
802.81,200.48,624.13
621.64,0.38,71.28
213.69,508.28,974.43
988.76,13.73,202.35
125.75,144.05,630.77
55.01,181.55,841.42
539.86,699.93,228.03
629.77,553.88,294.2
475.43,376.1,24.55
323.82,99.21,720.25
171.75,322.49,41.92
287.14,323.27,475.24
686.07,898.45,482.21
948.56,826.49,674.86
969.32,863.33,312.65
266.96,353.83,969.17
714.43,694.45,520.66
732.92,609.65,512.43
852.47,150.11,749.88
460.47,381.05,484.16
806.28,679.71,50.08
967.33,673.5,614.91
193.29,524.52,144.09
600.98,717.61,115.38
248.21,320.58,918.59
441.39,943.04,377.31
979.32,927.43,418.78
606.36,304.03,792.71
240.31,365.11,437.06
573.34,872.6,345.66
398.15,797.88,93.73
13.5,546.27,838.79
942.76,528.04,418.78
122.49,339.21,632.21
399.16,588.15,984.69
48.31,929.29,985.06
123.48,795.11,987.99
953.45,615.51,560.39
781.28,352.19,95.45
700.34,408.01,428.66
432.7,693.6,62.98
551.56,190.6,834.48
828.03,562.01,739.7
823.64,855.52,269.59
923.42,361.9,718.55
923.51,149.89,957.47
557.02,33.72,605.44
501.7,940.28,37.56
175.97,111.94,589.18
704.66,774.44,253.04
675.55,317.98,626.86
6.75,813.85,20.83
637.18,499.1,35.74
953.08,725.43,825.15
471.57,966.95,145.21
125.29,557.93,719.89
114.55,945.44,632.64
979.02,175.07,374.08
793.08,571.38,501.29
492.85,54.78,84.91
831.6,576.52,302.59
518.06,587.61,394.8
528.51,706.56,774.44
529.56,827.84,937.32
758.46,6.3,818.77
3.33,476.06,305.58
325.05,613.45,374.05
10.61,499.22,748.01
386.06,585.69,768.63
430.85,327.29,767.56
714.37,598.52,949.47
779.33,268.74,859.52
504.91,502.04,793.12
832.55,108.46,477.83
825.27,911.6,609.25
129.04,760.74,493.71
540.64,298.6,24.85
797.71,455.28,107.48
362.87,493.8,881.77
414.51,104.0,956.14
431.3,521.86,650.89
800.86,397.34,191.11
775.14,76.28,830.7
52.98,855.21,792.44
975.04,664.69,535.84
685.78,597.71,753.34
608.57,44.56,954.27
790.26,574.7,57.69
482.46,311.87,399.71
218.23,77.92,80.34
720.22,863.5,681.32
222.13,230.33,276.04
246.81,963.69,790.45
735.54,378.83,258.02
369.43,52.05,8.69
656.73,952.55,545.7
736.85,38.12,345.91
484.94,966.79,187.07
242.16,134.98,420.96
565.75,847.95,523.42
216.4,599.55,362.56
557.03,934.09,551.63
965.28,682.21,399.39
234.69,824.86,590.96
998.56,19.89,893.41
280.37,809.96,802.63
27.11,649.47,47.51
68.94,347.08,661.71
268.6,210.68,314.67
937.06,57.14,903.01
438.26,230.4,100.01
808.72,998.99,96.45
801.86,911.88,861.27
878.88,46.74,773.14
883.78,267.33,610.57
14.44,617.43,484.75
921.31,545.27,897.2
630.55,717.36,458.21
713.73,19.45,856.26
629.71,218.04,142.53
613.61,883.09,556.03
767.67,881.76,893.97
644.07,899.58,136.97
447.17,858.65,294.94
976.01,80.89,690.81
827.42,128.71,682.9
308.95,87.79,543.67
691.62,466.69,776.67
443.15,221.96,975.5
569.11,783.66,273.71
472.79,960.05,246.83
766.64,521.74,2.12
823.69,20.0,27.26
399.34,757.38,325.23
508.25,355.48,490.1
727.2,143.53,222.38
149.01,976.91,915.96
741.87,792.55,484.36
49.38,969.96,798.16
376.34,998.03,744.44
670.07,509.41,59.31
76.12,632.14,981.25
521.56,47.01,27.8
34.04,344.05,546.2
512.11,988.05,408.72
545.3,622.39,584.71
261.93,66.71,274.33
335.59,25.28,855.23
313.2,553.88,644.61
6.38,875.3,713.09
155.94,290.03,790.08
247.6,31.71,672.61
586.77,365.67,503.94
698.61,358.14,456.34
183.87,525.19,901.92
363.59,768.1,507.03
971.24,592.68,74.06
676.78,117.01,335.3
558.16,746.48,346.35
506.7,258.32,74.74
554.39,755.3,929.38
804.61,908.74,402.41
483.43,672.81,655.18
482.56,789.97,451.81
779.6,388.57,760.39
687.54,306.04,559.36
967.56,107.99,636.16
597.4,907.71,600.54
414.34,319.49,924.72
473.63,914.15,159.21
865.32,302.3,737.1
816.16,937.22,393.55
47.18,101.83,640.0
613.74,880.77,848.26
639.41,670.43,6.32
293.98,703.96,356.94
396.46,840.2,438.31
658.78,180.54,928.84
961.79,380.75,383.75
641.12,544.4,280.48
127.95,674.42,247.13
164.6,354.28,377.95
879.23,300.16,843.87
497.45,645.01,0.45
159.63,910.47,890.62
352.25,939.5,597.21
64.97,372.22,419.05
117.88,183.57,317.71
965.64,793.17,379.8
987.95,513.62,841.42
575.84,284.66,289.84
945.27,319.61,625.36
658.84,938.95,207.38
32.06,653.39,829.7
916.15,182.62,137.56
841.42,877.11,116.6
94.64,201.19,588.49
501.16,232.77,560.15
949.94,432.95,409.91
842.83,88.51,558.66
594.6,56.26,249.71
212.53,175.67,351.66
442.21,240.82,408.89
498.76,261.74,512.77
584.24,366.68,229.76
609.88,993.91,276.64
875.84,19.02,307.45
554.54,246.95,700.46
823.77,737.02,180.35
200.38,134.77,953.75
167.24,123.27,191.62
77.95,435.98,52.92
667.99,531.45,341.76
630.96,860.28,834.78
413.95,630.77,742.45
505.54,615.21,171.23
464.21,905.66,48.95
662.69,764.52,821.16
274.39,256.13,546.25
154.35,347.72,16.33
324.21,953.22,270.95
260.89,503.42,482.66
413.13,293.96,201.84
827.43,962.2,413.23
673.59,76.23,753.85
464.67,674.61,146.14
426.44,582.65,873.9
193.33,986.6,557.19
502.34,847.52,397.58
602.36,751.37,404.22
851.09,132.81,230.29
753.69,769.12,804.59
940.2,139.82,588.42
826.63,92.35,957.53
606.02,418.78,44.49
318.44,558.92,837.63
794.54,492.47,713.5
388.17,351.93,84.6
877.08,800.85,499.19
496.91,100.08,539.0
223.25,300.42,634.49
447.4,391.46,891.73
682.27,740.04,716.16
209.25,649.27,881.44
229.27,857.13,5.72
494.77,655.07,270.8
349.82,568.37,484.51
708.08,358.18,16.55
519.78,222.18,161.97
901.93,983.12,205.36
30.57,384.79,927.93
642.51,540.53,589.51
266.5,579.83,497.53
55.3,784.03,107.67
782.88,832.43,791.91
653.76,908.95,949.06
170.16,387.18,976.9
464.51,965.43,873.36
417.47,127.94,472.55
601.75,695.57,107.67
320.75,881.12,109.7
928.28,433.68,926.99
799.65,101.39,555.44
741.17,338.95,637.52
221.6,385.4,443.91
271.12,194.05,833.74
361.63,809.06,370.11
457.85,189.92,584.27
595.24,562.12,549.26
230.39,391.94,406.14
150.46,911.81,813.66
220.61,202.12,0.49
559.35,652.9,769.24
487.39,567.74,70.99
830.67,487.48,374.86
31.8,912.11,517.35
181.8,721.33,838.69
7.34,165.07,914.81
783.42,233.73,974.18
355.41,292.81,584.42
119.48,601.49,829.0
706.62,386.33,903.73
212.06,156.99,103.66
280.02,684.05,876.17
778.74,12.01,252.13
856.1,63.6,459.83
506.99,438.74,261.47
512.89,342.84,838.03
617.77,728.51,186.88
802.0,110.23,442.44
310.68,55.58,630.43
465.34,54.68,221.53
707.1,20.78,980.39
88.76,209.84,90.59
524.74,560.15,174.14
752.8,821.5,28.85
934.34,222.93,646.41
467.19,587.7,591.41
992.31,326.06,892.32
182.9,363.49,883.56
585.29,122.74,43.83
68.3,329.22,780.75
364.55,977.33,664.54
602.17,909.8,69.45
315.1,54.17,497.61
648.57,926.06,979.97
128.57,494.18,210.21
176.69,634.9,523.45
74.8,458.25,252.7
528.22,704.13,418.88
963.21,779.81,800.47
785.41,76.78,954.69
555.57,665.73,371.27
157.05,325.22,815.99
962.45,405.11,181.0
684.33,863.77,318.8
899.13,685.87,294.13
866.34,820.77,784.45
580.33,471.23,799.52
556.62,617.66,555.5
831.65,44.0,707.64
28.19,106.12,211.92
256.98,881.2,65.61
164.55,451.9,983.73
289.13,913.29,351.71
509.78,181.6,539.02
844.18,322.24,426.56
566.97,569.32,427.77
892.91,270.62,793.59
333.78,465.88,745.96
369.89,271.73,889.38
499.45,652.59,502.1
237.0,736.47,718.3
854.68,998.58,982.88
390.68,933.09,231.91
836.5,434.22,815.93
841.96,288.59,278.17
691.33,16.45,518.87
477.11,396.77,664.41
434.51,348.22,321.48
182.4,249.45,823.13
689.06,228.9,973.61
802.67,676.84,851.03
77.87,28.87,631.97
727.47,431.73,598.84
433.62,902.9,749.43
445.43,345.95,170.42
984.85,968.74,694.29
72.94,677.18,610.02
138.74,936.06,402.92
182.36,499.3,175.96
427.15,850.32,440.74
295.27,524.42,757.92
303.91,440.94,928.23
723.42,862.84,99.88
856.78,581.49,853.43
593.32,54.47,958.71
705.88,167.25,21.3
986.32,129.39,111.42
341.0,808.72,321.05
782.76,844.52,192.52
847.94,745.03,863.82
2.3,827.92,487.21
756.85,577.71,961.6
944.4,503.11,131.49
12.42,921.27,968.56
552.28,806.43,460.11
700.84,837.14,156.0
487.92,209.9,647.26
239.58,386.36,917.46
550.54,638.07,45.17
538.88,860.45,218.33
999.08,24.9,450.29
520.28,646.5,37.85
140.51,661.76,645.12
874.46,330.46,433.38
567.17,958.46,189.47
957.79,324.91,846.13
932.61,952.5,713.32
487.18,71.67,792.88
20.02,311.81,39.8
233.45,492.67,670.04
131.95,569.68,405.32
37.64,925.08,83.92
359.13,816.93,810.85
605.65,845.44,242.6
36.65,737.63,691.37
316.65,370.45,636.1
836.98,52.1,662.17
799.8,197.12,685.21
38.27,62.38,499.74
111.73,590.68,868.2
683.78,843.31,384.09
741.99,586.6,91.74
696.12,632.97,312.57
199.5,720.08,161.17
291.53,528.27,818.48
281.76,815.12,460.14
33.88,164.89,591.3
869.59,498.07,798.2
424.69,611.15,313.13
799.9,471.54,332.36
506.58,957.93,469.69
889.3,922.56,113.39
669.56,511.54,689.41
468.63,19.68,414.64
345.17,63.82,433.42
732.62,446.37,85.83
809.21,274.77,859.65
359.15,328.32,899.89
130.72,907.9,494.38
323.72,721.1,17.74
492.39,499.92,632.79
39.9,273.72,252.95
924.0,414.38,729.36
289.05,762.48,798.67
503.27,190.09,407.29
450.07,368.74,680.71
754.68,108.99,592.45
757.3,827.38,118.25
450.14,980.59,731.83
105.76,964.52,6.11
763.58,78.31,900.04
259.69,613.21,972.69
665.63,649.67,206.51
400.15,584.08,537.65
464.37,720.44,505.74
116.37,98.37,951.77
406.15,484.27,521.35
326.32,298.3,317.63
483.55,419.18,290.87
77.39,80.37,118.36
275.42,417.79,196.87
488.87,963.91,32.89
755.28,371.11,716.72
766.14,326.95,322.03
770.56,23.3,566.98
721.18,681.45,183.26
257.89,742.22,841.49
506.54,888.25,546.91
317.8,570.97,807.99
889.18,492.11,490.46
460.9,146.55,647.05
159.45,794.41,717.23
550.07,52.11,503.17
854.26,153.87,831.91
309.62,753.88,378.37
413.31,293.81,547.15
264.91,826.52,295.24
958.84,676.35,831.78
602.44,633.27,958.36
745.9,716.27,488.26
855.54,782.07,855.89
440.42,340.39,506.02
929.8,333.15,634.22
755.32,828.31,523.57
299.93,459.8,872.35
454.88,128.96,460.18
877.5,400.26,129.49
653.36,753.86,8.95
359.3,348.23,187.04
503.84,290.43,540.73
571.53,25.73,705.93
437.95,26.05,549.92
775.27,72.89,404.13
193.04,597.76,91.33
39.56,309.46,682.87
24.52,583.34,334.72
537.82,267.83,884.25
815.74,682.0,270.76
473.07,819.0,169.88
467.88,265.8,391.75
595.09,105.1,854.61
52.8,212.58,755.35
215.51,525.8,639.63
127.58,913.83,193.86
800.12,738.62,806.47
43.1,894.14,467.76
751.59,539.04,314.92
356.71,983.05,964.22
956.17,257.27,676.67
251.15,136.2,229.84
850.07,312.35,139.95
239.38,519.03,352.92
581.59,234.28,395.71
403.28,252.48,313.79
680.65,708.7,742.71
811.9,372.33,779.78
376.53,936.74,292.21
447.39,217.74,301.67
21.95,438.11,596.18
154.05,382.15,263.04
558.01,284.19,137.55
96.75,55.02,438.4
170.24,508.36,577.04
321.86,684.25,214.29
133.86,998.58,393.14
155.9,298.22,346.8
727.03,683.21,13.87
846.93,601.94,477.47
920.51,580.75,553.79
770.35,674.44,922.31
990.74,78.24,43.64
484.39,639.71,982.42
308.75,63.06,44.67
272.66,270.41,812.58
932.34,487.38,298.9
353.25,573.43,160.41
937.74,189.16,141.41
21.73,632.79,691.73
545.26,437.3,155.94
640.19,693.24,826.9
941.18,328.88,917.53
861.04,374.27,784.84
975.92,2.29,503.78
692.27,178.94,382.77
421.9,682.96,150.08
495.17,933.89,729.82
614.72,919.43,263.76
555.55,527.35,726.01
500.92,402.18,981.12
637.21,639.07,711.98
461.46,497.36,351.03
147.46,212.47,580.67
32.58,822.32,127.29
340.76,600.54,603.45
123.97,115.34,119.95
517.35,683.38,514.42
147.98,213.64,333.93
509.85,88.23,520.86
948.19,679.31,898.17
652.83,206.9,713.37
954.28,69.96,640.4
603.22,264.33,366.64
539.6,272.43,524.17
466.71,787.12,102.76
925.98,655.74,518.51
510.05,634.3,984.26
177.35,616.67,448.79
195.3,654.19,815.6
741.3,369.55,741.53
479.43,669.93,249.4
66.22,384.52,140.84
791.36,632.79,65.88
421.14,674.83,537.09
766.77,281.03,60.17
662.71,254.26,343.02
616.46,731.26,65.19
309.95,758.76,117.52
712.37,368.08,209.01
114.68,237.04,843.37
954.17,670.49,900.83
580.95,230.8,226.53
507.27,427.09,996.23
271.1,716.05,174.87
350.94,357.76,604.33
191.15,61.99,137.14
39.02,718.06,497.31
538.7,485.25,879.04
195.1,358.9,137.43
285.94,843.31,637.01
818.78,427.62,180.3
690.58,482.99,18.3
833.51,968.7,399.56
886.62,341.85,431.85
83.72,477.85,925.14
635.74,473.11,617.09
713.84,355.03,160.03
770.97,501.11,629.68
679.42,516.51,688.62
431.04,161.97,663.54
528.25,795.26,9.69
873.65,296.39,848.44
239.47,438.61,816.92
739.86,186.66,233.4
893.27,986.88,296.3
884.19,919.91,108.72
330.22,598.25,10.25
535.21,129.88,788.22
598.05,293.48,404.43
878.1,432.41,317.89
338.97,871.95,477.98
63.5,101.91,363.39
130.1,86.21,124.42
35.19,602.53,404.25
600.77,914.6,0.3
323.24,799.89,206.32
610.47,555.63,686.24
67.14,437.21,544.33
355.03,253.16,997.18
333.82,651.41,824.18
530.31,718.1,568.23
348.61,196.86,739.37
140.7,369.69,499.82
672.38,205.88,596.19
933.43,675.3,633.12
318.19,631.48,12.78
929.02,276.32,596.02
706.56,148.41,655.43
202.88,533.69,21.86
697.45,585.56,882.04
508.8,821.43,553.32
442.93,962.5,589.87
344.83,671.85,2.09
63.89,789.14,194.84
229.16,189.14,780.19
248.95,227.31,426.01
832.53,478.22,572.75
522.52,824.62,879.84
551.33,803.1,895.96
815.6,676.41,471.15
240.71,272.24,139.82
735.1,985.16,225.4
306.51,288.63,288.82
214.05,632.24,953.84
449.87,874.96,8.69
684.06,87.93,32.48
735.06,911.68,873.79
621.9,461.19,399.92
283.03,293.5,205.71
357.22,844.86,519.25
212.24,913.64,370.47
41.84,416.81,979.84
950.9,556.29,189.04
102.53,592.17,951.69
368.13,300.02,210.08
928.72,312.35,332.71
636.59,151.27,542.8
356.96,664.16,971.86
589.34,578.09,178.19
849.11,17.62,716.96
686.28,362.46,752.86
